platform,post_id,language,tracker_language,tracker_date,genre,emotion,post_created_date,created_time,data_fetched_time,permalink_url,post_impressions_unique,shares_count,comments_total,post_reactions_total
Facebook,138927162813391_1315247200637366,en,English,24-Jan-2026,Current-Affairs,Shock -VE,2026-01-24,2026-01-24T17:31:21+0000,2026-01-27 09:00:32,https://www.facebook.com/1277368791091874/posts/1315247200637366,130486,27,62,257
Facebook,138927162813391_1315222657306487,en,English,24-Jan-2026,Current-Affairs,Shock -VE,2026-01-24,2026-01-24T16:54:24+0000,2026-01-27 09:00:32,https://www.facebook.com/1277368791091874/posts/1315222657306487,103866,30,131,387
Facebook,138927162813391_1315143573981062,en,English,24-Jan-2026,Sports,Anger,2026-01-24,2026-01-24T15:02:15+0000,2026-01-27 09:00:32,https://www.facebook.com/1277368791091874/posts/1315143573981062,14159,0,3,13
Facebook,138927162813391_1314962370665849,en,English,24-Jan-2026,Crime,Shock -VE,2026-01-24,2026-01-24T10:34:00+0000,2026-01-27 09:00:32,https://www.facebook.com/1277368791091874/posts/1314962370665849,65735,11,14,105
Facebook,138927162813391_1314925744002845,en,English,24-Jan-2026,International Politics,Fear/Concern,2026-01-24,2026-01-24T09:30:50+0000,2026-01-27 09:00:32,https://www.facebook.com/1277368791091874/posts/1314925744002845,5847,0,4,22
Facebook,138927162813391_1314860387342714,en,English,24-Jan-2026,Sports,Controversy,2026-01-24,2026-01-24T07:51:26+0000,2026-01-27 09:00:32,https://www.facebook.com/1277368791091874/posts/1314860387342714,15878,0,0,16
Facebook,138927162813391_1315560753939344,en,English,25-Jan-2026,Business,Fear/Concern,2026-01-25,2026-01-25T03:05:49+0000,2026-01-28 09:00:20,https://www.facebook.com/1277368791091874/posts/1315560753939344,12177,89,52,338
Facebook,138927162813391_1316080897220663,en,English,25-Jan-2026,Crime,Anger,2026-01-25,2026-01-25T16:19:09+0000,2026-01-28 09:00:20,https://www.facebook.com/1277368791091874/posts/1316080897220663,5609,13,33,32
Facebook,138927162813391_1316001327228620,en,English,25-Jan-2026,International Politics,Anger,2026-01-25,2026-01-25T14:38:23+0000,2026-01-28 09:00:20,https://www.facebook.com/1277368791091874/posts/1316001327228620,42811,64,166,416
Facebook,138927162813391_1315844460577640,en,English,25-Jan-2026,Current-Affairs,Anger,2026-01-25,2026-01-25T11:26:33+0000,2026-01-28 09:00:20,https://www.facebook.com/1277368791091874/posts/1315844460577640,3527,0,2,5
Facebook,138927162813391_1315718610590225,en,English,25-Jan-2026,International Politics,Anger,2026-01-25,2026-01-25T07:54:34+0000,2026-01-28 09:00:20,https://www.facebook.com/1277368791091874/posts/1315718610590225,6244,17,68,150
Facebook,138927162813391_1315667773928642,en,English,25-Jan-2026,Entertainment,Shock -VE,2026-01-25,2026-01-25T06:17:28+0000,2026-01-28 09:00:20,https://www.facebook.com/1277368791091874/posts/1315667773928642,8775,0,0,10
Facebook,138927162813391_1315613533934066,en,English,25-Jan-2026,Off-beat,Curiosity,2026-01-25,2026-01-25T04:37:28+0000,2026-01-28 09:00:20,https://www.facebook.com/1277368791091874/posts/1315613533934066,3578,0,0,1
Facebook,138927162813391_1316447390517347,en,English,26-Jan-2026,Int others,Shock -VE,2026-01-26,2026-01-26T02:32:24+0000,2026-01-29 09:00:24,https://www.facebook.com/1277368791091874/posts/1316447390517347,35044,8,2,48
Facebook,138927162813391_1316974770464609,en,English,26-Jan-2026,Current-Affairs,Breaking News,2026-01-26,2026-01-26T15:37:42+0000,2026-01-29 09:00:24,https://www.facebook.com/1277368791091874/posts/1316974770464609,26568,7,2,46
Facebook,138927162813391_1316756677153085,en,English,26-Jan-2026,Entertainment,Controversy,2026-01-26,2026-01-26T10:35:44+0000,2026-01-29 09:00:24,https://www.facebook.com/1277368791091874/posts/1316756677153085,21376,0,1,34
Facebook,138927162813391_1316591320502954,en,English,26-Jan-2026,Business,Fear/Concern,2026-01-26,2026-01-26T06:01:18+0000,2026-01-29 09:00:24,https://www.facebook.com/1277368791091874/posts/1316591320502954,2788,1,1,5
Facebook,138927162813391_1316526147176138,en,English,26-Jan-2026,Crime,Anger,2026-01-26,2026-01-26T04:18:26+0000,2026-01-29 09:00:24,https://www.facebook.com/1277368791091874/posts/1316526147176138,49940,58,113,304
Facebook,138927162813391_1317390380423048,en,English,27-Jan-2026,Current-Affairs,Breaking News,2026-01-27,2026-01-27T02:47:58+0000,2026-01-30 09:00:59,https://www.facebook.com/1277368791091874/posts/1317390380423048,4196,1,6,24
Facebook,138927162813391_1317920137036739,en,English,27-Jan-2026,Entertainment,Shock -VE,2026-01-27,2026-01-27T16:24:29+0000,2026-01-30 09:00:59,https://www.facebook.com/1277368791091874/posts/1317920137036739,6172,0,0,19
Facebook,138927162813391_1317866320375454,en,English,27-Jan-2026,Politics,Anger,2026-01-27,2026-01-27T15:10:34+0000,2026-01-30 09:00:59,https://www.facebook.com/1277368791091874/posts/1317866320375454,28177,24,77,333
Facebook,138927162813391_1317733690388717,en,English,27-Jan-2026,Sports,Curiosity,2026-01-27,2026-01-27T12:36:51+0000,2026-01-30 09:00:59,https://www.facebook.com/1277368791091874/posts/1317733690388717,12077,1,29,42
Facebook,138927162813391_1317644640397622,en,English,27-Jan-2026,Business,Shock -VE,2026-01-27,2026-01-27T10:38:10+0000,2026-01-30 09:00:59,https://www.facebook.com/1277368791091874/posts/1317644640397622,5435,2,0,6
Facebook,138927162813391_1317574810404605,en,English,27-Jan-2026,Entertainment,Controversy,2026-01-27,2026-01-27T08:33:38+0000,2026-01-30 09:00:59,https://www.facebook.com/1277368791091874/posts/1317574810404605,10358,0,2,9
Facebook,138927162813391_1317533130408773,en,English,27-Jan-2026,Lifestyle,Curiosity,2026-01-27,2026-01-27T07:15:16+0000,2026-01-30 09:00:59,https://www.facebook.com/1277368791091874/posts/1317533130408773,4034,1,0,5
Facebook,138927162813391_1317484883746931,en,English,27-Jan-2026,Automotive,Breaking News,2026-01-27,2026-01-27T05:43:08+0000,2026-01-30 09:00:59,https://www.facebook.com/1277368791091874/posts/1317484883746931,4597,1,0,9
Facebook,138927162813391_1318282023667217,en,English,28-Jan-2026,Off-beat,Heartwarming,2026-01-28,2026-01-28T02:45:33+0000,2026-01-31 09:00:55,https://www.facebook.com/1277368791091874/posts/1318282023667217,1122376,830,276,17314
Facebook,138927162813391_1318906123604807,en,English,28-Jan-2026,Patriotic,Patriotism,2026-01-28,2026-01-28T17:40:08+0000,2026-01-31 09:00:55,https://www.facebook.com/1277368791091874/posts/1318906123604807,19689,26,66,408
Facebook,138927162813391_1318837836944969,en,English,28-Jan-2026,Crime,Shock -VE,2026-01-28,2026-01-28T16:10:53+0000,2026-01-31 09:00:55,https://www.facebook.com/1277368791091874/posts/1318837836944969,111352,30,65,237
Facebook,138927162813391_1318667860295300,en,English,28-Jan-2026,Business,Breaking News,2026-01-28,2026-01-28T12:40:21+0000,2026-01-31 09:00:55,https://www.facebook.com/1277368791091874/posts/1318667860295300,4816,0,1,6
Facebook,138927162813391_1318482556980497,en,English,28-Jan-2026,Current-Affairs,Anger,2026-01-28,2026-01-28T08:14:13+0000,2026-01-31 09:00:55,https://www.facebook.com/1277368791091874/posts/1318482556980497,6665,0,0,11
Facebook,138927162813391_1318419393653480,en,English,28-Jan-2026,Politics,Shock -VE,2026-01-28,2026-01-28T06:39:17+0000,2026-01-31 09:00:55,https://www.facebook.com/1277368791091874/posts/1318419393653480,18860,1,0,12
Facebook,138927162813391_1318360826992670,en,English,28-Jan-2026,Politics,Breaking News,2026-01-28,2026-01-28T05:03:36+0000,2026-01-31 09:00:55,https://www.facebook.com/1277368791091874/posts/1318360826992670,13306,1,5,22
Facebook,138927162813391_1319898823505537,en,English,29-Jan-2026,Entertainment,Surprise +VE,2026-01-29,2026-01-29T17:44:50+0000,2026-02-01 09:00:44,https://www.facebook.com/1277368791091874/posts/1319898823505537,4532,0,2,19
Facebook,138927162813391_1319792570182829,en,English,29-Jan-2026,Current-Affairs,Curiosity,2026-01-29,2026-01-29T15:35:34+0000,2026-02-01 09:00:44,https://www.facebook.com/1277368791091874/posts/1319792570182829,5952,0,1,12
Facebook,138927162813391_1319682486860504,en,English,29-Jan-2026,Lifestyle,Fear/Concern,2026-01-29,2026-01-29T13:19:41+0000,2026-02-01 09:00:44,https://www.facebook.com/1277368791091874/posts/1319682486860504,2707,0,1,2
Facebook,138927162813391_1319623196866433,en,English,29-Jan-2026,Off-beat,Funny,2026-01-29,2026-01-29T12:09:01+0000,2026-02-01 09:00:44,https://www.facebook.com/1277368791091874/posts/1319623196866433,4969,1,7,17
Facebook,138927162813391_1319514596877293,en,English,29-Jan-2026,International Politics,Shock -VE,2026-01-29,2026-01-29T09:48:41+0000,2026-02-01 09:00:44,https://www.facebook.com/1277368791091874/posts/1319514596877293,20894,27,25,76
Facebook,138927162813391_1319448246883928,en,English,29-Jan-2026,Politics,Breaking News,2026-01-29,2026-01-29T08:13:22+0000,2026-02-01 09:00:44,https://www.facebook.com/1277368791091874/posts/1319448246883928,9372,2,2,13
Facebook,138927162813391_1319389450223141,en,English,29-Jan-2026,Current-Affairs,Surprise +VE,2026-01-29,2026-01-29T06:39:41+0000,2026-02-01 09:00:44,https://www.facebook.com/1277368791091874/posts/1319389450223141,2734,0,1,7
Facebook,138927162813391_1320708036757949,en,English,30-Jan-2026,Lifestyle,Curiosity,2026-01-30,2026-01-30T16:05:48+0000,2026-02-02 09:00:52,https://www.facebook.com/1277368791091874/posts/1320708036757949,3412,0,1,4
Facebook,138927162813391_1320675513427868,en,English,30-Jan-2026,Sports,Curiosity,2026-01-30,2026-01-30T15:18:45+0000,2026-02-02 09:00:52,https://www.facebook.com/1277368791091874/posts/1320675513427868,2823,0,2,7
Facebook,138927162813391_1320621020099984,en,English,30-Jan-2026,Crime,Breaking News,2026-01-30,2026-01-30T14:07:25+0000,2026-02-02 09:00:52,https://www.facebook.com/1277368791091874/posts/1320621020099984,66074,7,14,91
Facebook,138927162813391_1320453823450037,en,English,30-Jan-2026,Entertainment,Controversy,2026-01-30,2026-01-30T10:09:35+0000,2026-02-02 09:00:52,https://www.facebook.com/1277368791091874/posts/1320453823450037,28426,1,8,53
Facebook,138927162813391_1320421963453223,en,English,30-Jan-2026,Business,Controversy,2026-01-30,2026-01-30T09:20:07+0000,2026-02-02 09:00:52,https://www.facebook.com/1277368791091874/posts/1320421963453223,2152,3,0,4
Facebook,138927162813391_1320394260122660,en,English,30-Jan-2026,Crime,Anger,2026-01-30,2026-01-30T08:32:28+0000,2026-02-02 09:00:52,https://www.facebook.com/1277368791091874/posts/1320394260122660,13048,4,9,24
Facebook,138927162813391_1320375683457851,en,English,30-Jan-2026,Current-Affairs,Surprise +VE,2026-01-30,2026-01-30T08:00:21+0000,2026-02-02 09:00:52,https://www.facebook.com/1277368791091874/posts/1320375683457851,6389,4,22,43
Facebook,138927162813391_1320241526804600,en,English,30-Jan-2026,Lifestyle,Surprise +VE,2026-01-30,2026-01-30T03:53:16+0000,2026-02-02 09:00:52,https://www.facebook.com/1277368791091874/posts/1320241526804600,2815,0,1,3
Facebook,138927162813391_1321605570001529,en,English,31-Jan-2026,International Politics,Controversy,2026-01-31,2026-01-31T17:33:26+0000,2026-02-03 09:00:08,https://www.facebook.com/1277368791091874/posts/1321605570001529,9229,3,3,25
Facebook,138927162813391_1321459186682834,en,English,31-Jan-2026,Politics,Shock -VE,2026-01-31,2026-01-31T13:32:18+0000,2026-02-03 09:00:08,https://www.facebook.com/1277368791091874/posts/1321459186682834,84950,17,21,164
Facebook,138927162813391_1321425860019500,en,English,31-Jan-2026,Politics,Breaking News,2026-01-31,2026-01-31T12:36:50+0000,2026-02-03 09:00:08,https://www.facebook.com/1277368791091874/posts/1321425860019500,10777,0,0,27
Facebook,138927162813391_1321360186692734,en,English,31-Jan-2026,Crime,Shock -VE,2026-01-31,2026-01-31T10:35:58+0000,2026-02-03 09:00:08,https://www.facebook.com/1277368791091874/posts/1321360186692734,22255,13,5,57
Facebook,138927162813391_1321334986695254,en,English,31-Jan-2026,Lifestyle,Surprise +VE,2026-01-31,2026-01-31T09:50:20+0000,2026-02-03 09:00:08,https://www.facebook.com/1277368791091874/posts/1321334986695254,21473,3,3,78
Facebook,138927162813391_1321302870031799,en,English,31-Jan-2026,International Politics,Controversy,2026-01-31,2026-01-31T08:54:31+0000,2026-02-03 09:00:08,https://www.facebook.com/1277368791091874/posts/1321302870031799,21140,5,4,48
Facebook,138927162813391_1321142286714524,en,English,31-Jan-2026,Current-Affairs,Shock -VE,2026-01-31,2026-01-31T04:19:10+0000,2026-02-03 09:00:08,https://www.facebook.com/1277368791091874/posts/1321142286714524,28809,20,96,499
Facebook,138927162813391_1321863103309109,en,English,1-Feb-2026,International Politics,Breaking News,2026-02-01,2026-02-01T03:00:08+0000,2026-02-04 09:00:07,https://www.facebook.com/1277368791091874/posts/1321863103309109,8269,2,16,57
Facebook,138927162813391_1322310196597733,en,English,1-Feb-2026,Sports,Surprise +VE,2026-02-01,2026-02-01T16:48:57+0000,2026-02-04 09:00:07,https://www.facebook.com/1277368791091874/posts/1322310196597733,7761,1,8,9
Facebook,138927162813391_1322221303273289,en,English,1-Feb-2026,Business,Wow! Amazing!,2026-02-01,2026-02-01T14:40:55+0000,2026-02-04 09:00:07,https://www.facebook.com/1277368791091874/posts/1322221303273289,3010,0,1,4
Facebook,138927162813391_1322193426609410,en,English,1-Feb-2026,Current-Affairs,Curiosity,2026-02-01,2026-02-01T13:56:19+0000,2026-02-04 09:00:07,https://www.facebook.com/1277368791091874/posts/1322193426609410,2892,0,1,6
Facebook,138927162813391_1322064169955669,en,English,1-Feb-2026,Entertainment,Shock -VE,2026-02-01,2026-02-01T10:03:59+0000,2026-02-04 09:00:07,https://www.facebook.com/1277368791091874/posts/1322064169955669,5407,1,4,11
Facebook,138927162813391_1322596586569094,en,English,2-Feb-2026,Current-Affairs,Breaking News,2026-02-02,2026-02-02T03:16:51+0000,2026-02-05 09:00:58,https://www.facebook.com/1277368791091874/posts/1322596586569094,1547,0,1,3
Facebook,138927162813391_1322978849864201,en,English,2-Feb-2026,Automotive,Wow! Amazing!,2026-02-02,2026-02-02T15:14:39+0000,2026-02-05 09:00:58,https://www.facebook.com/1277368791091874/posts/1322978849864201,6406,0,0,5
Facebook,138927162813391_1322832659878820,en,English,2-Feb-2026,International Politics,Curiosity,2026-02-02,2026-02-02T11:29:50+0000,2026-02-05 09:00:58,https://www.facebook.com/1277368791091874/posts/1322832659878820,2392,3,4,10
Facebook,138927162813391_1322829403212479,en,English,2-Feb-2026,Entertainment,Surprise +VE,2026-02-02,2026-02-02T11:24:32+0000,2026-02-05 09:00:58,https://www.facebook.com/1277368791091874/posts/1322829403212479,8277,1,6,81
Facebook,138927162813391_1322820483213371,en,English,2-Feb-2026,Job,Wow! Amazing!,2026-02-02,2026-02-02T11:10:22+0000,2026-02-05 09:00:58,https://www.facebook.com/1277368791091874/posts/1322820483213371,1735,0,1,4
Facebook,138927162813391_1322775209884565,en,English,2-Feb-2026,Sports,Pride,2026-02-02,2026-02-02T09:45:01+0000,2026-02-05 09:00:58,https://www.facebook.com/1277368791091874/posts/1322775209884565,3510,1,3,18
Facebook,138927162813391_1322674056561347,en,English,2-Feb-2026,Off-beat,Surprise +VE,2026-02-02,2026-02-02T06:04:06+0000,2026-02-05 09:00:58,https://www.facebook.com/1277368791091874/posts/1322674056561347,32633,15,5,138
Facebook,138927162813391_1323358239826262,en,English,3-Feb-2026,International Politics,Pride,2026-02-03,2026-02-03T03:20:08+0000,2026-02-06 09:00:01,https://www.facebook.com/1277368791091874/posts/1323358239826262,7893,0,1,18
Facebook,138927162813391_1323888169773269,en,English,3-Feb-2026,Business,Fear/Concern,2026-02-03,2026-02-03T17:38:51+0000,2026-02-06 09:00:01,https://www.facebook.com/1277368791091874/posts/1323888169773269,10738,1,0,11
Facebook,138927162813391_1323830239779062,en,English,3-Feb-2026,Crime,Shock -VE,2026-02-03,2026-02-03T16:11:38+0000,2026-02-06 09:00:01,https://www.facebook.com/1277368791091874/posts/1323830239779062,120562,217,117,583
Facebook,138927162813391_1323664089795677,en,English,3-Feb-2026,Sports,Surprise +VE,2026-02-03,2026-02-03T12:18:29+0000,2026-02-06 09:00:01,https://www.facebook.com/1277368791091874/posts/1323664089795677,7545,4,7,64
Facebook,138927162813391_1323567239805362,en,English,3-Feb-2026,Off-beat,Surprise +VE,2026-02-03,2026-02-03T09:53:50+0000,2026-02-06 09:00:01,https://www.facebook.com/1277368791091874/posts/1323567239805362,23874,2,1,31
Facebook,138927162813391_1323461806482572,en,English,3-Feb-2026,Entertainment,Controversy,2026-02-03,2026-02-03T06:37:08+0000,2026-02-06 09:00:01,https://www.facebook.com/1277368791091874/posts/1323461806482572,3418,0,1,5
Facebook,138927162813391_1323460009816085,en,English,3-Feb-2026,Sports,Happiness,2026-02-03,2026-02-03T06:34:21+0000,2026-02-06 09:00:01,https://www.facebook.com/1277368791091874/posts/1323460009816085,634,0,0,2
Facebook,138927162813391_1323444399817646,en,English,3-Feb-2026,Politics,Pride,2026-02-03,2026-02-03T06:04:32+0000,2026-02-06 09:00:01,https://www.facebook.com/1277368791091874/posts/1323444399817646,1702,0,0,1
Facebook,138927162813391_1324186216410131,en,English,4-Feb-2026,Current-Affairs,Anger,2026-02-04,2026-02-04T02:45:16+0000,2026-02-07 09:00:17,https://www.facebook.com/1277368791091874/posts/1324186216410131,2464,1,1,11
Facebook,138927162813391_1324755276353225,en,English,4-Feb-2026,Lifestyle,Fear/Concern,2026-02-04,2026-02-04T16:49:39+0000,2026-02-07 09:00:17,https://www.facebook.com/1277368791091874/posts/1324755276353225,3085,0,0,2
Facebook,138927162813391_1324728709689215,en,English,4-Feb-2026,Crime,Shock -VE,2026-02-04,2026-02-04T16:15:22+0000,2026-02-07 09:00:17,https://www.facebook.com/1277368791091874/posts/1324728709689215,733821,154,48,830
Facebook,138927162813391_1324672643028155,en,English,4-Feb-2026,International Politics,Controversy,2026-02-04,2026-02-04T14:54:48+0000,2026-02-07 09:00:17,https://www.facebook.com/1277368791091874/posts/1324672643028155,6656,8,2,12
Facebook,138927162813391_1324616973033722,en,English,4-Feb-2026,Crime,Shock -VE,2026-02-04,2026-02-04T13:51:28+0000,2026-02-07 09:00:17,https://www.facebook.com/1277368791091874/posts/1324616973033722,5817,1,0,2
Facebook,138927162813391_1324410683054351,en,English,4-Feb-2026,Crime,Shock -VE,2026-02-04,2026-02-04T08:44:48+0000,2026-02-07 09:00:17,https://www.facebook.com/1277368791091874/posts/1324410683054351,11375,6,6,41
Facebook,138927162813391_1324378343057585,en,English,4-Feb-2026,Off-beat,Shock -VE,2026-02-04,2026-02-04T07:45:20+0000,2026-02-07 09:00:17,https://www.facebook.com/1277368791091874/posts/1324378343057585,1753,4,0,10
