platform,media_id,language,tracker_language,tracker_date,genre,emotion,post_created_date,timestamp,data_fetched_time,permalink,reach,views,likes,comments,shares,total_interactions
Instagram,18558304276014157,en,English,21-Jan-2026,Off-beat,Surprise +VE,2026-01-21,2026-01-21T14:12:18+0000,2026-01-24 09:00:54,https://www.instagram.com/p/DTxo_0pDwOt/,1177,1994,8,0,1,10
Instagram,18277245349303058,en,English,21-Jan-2026,Current-Affairs,Shock -VE,2026-01-21,2026-01-21T12:52:02+0000,2026-01-24 09:00:54,https://www.instagram.com/p/DTxf0C_jTiR/,3808,6177,48,1,2,53
Instagram,17937233004113414,en,English,21-Jan-2026,Business,Breaking News,2026-01-21,2026-01-21T11:17:16+0000,2026-01-24 09:00:54,https://www.instagram.com/p/DTxU9pBkkcW/,2800,4880,23,0,23,48
Instagram,18087251120114470,ml,Malayalam,01-21-2026,International,Shock,2026-01-21,2026-01-21T12:41:12+0000,2026-01-24 09:00:54,https://www.instagram.com/p/DTxekkojz1Q/,8,12,1,0,0,1
Instagram,18301703668272801,ml,Malayalam,01-21-2026,Crime,Happy,2026-01-21,2026-01-21T10:29:36+0000,2026-01-24 09:00:54,https://www.instagram.com/p/DTxPgwDj5Ou/,25,18,2,0,0,2
Instagram,18420721867186319,en,English,22-Jan-2026,Current-Affairs,Fear/Concern,2026-01-22,2026-01-22T05:26:11+0000,2026-01-25 09:00:31,https://www.instagram.com/p/DTzRlhwlpWK/,2745,4586,34,0,17,56
Instagram,18087844124121553,en,English,22-Jan-2026,Sports,Pride,2026-01-22,2026-01-22T02:44:43+0000,2026-01-25 09:00:31,https://www.instagram.com/p/DTy_GqXjY8e/,2228,3752,27,1,0,28
Instagram,17854843131563487,ml,Malayalam,01-22-2026,,Curious,2026-01-22,2026-01-22T06:07:28+0000,2026-01-25 09:00:31,https://www.instagram.com/p/DTzWTnnDXDC/,7,12,1,0,0,1
Instagram,17967918252005635,en,English,22-Jan-2026,Off-beat,Surprise +VE,2026-01-22,2026-01-22T10:13:36+0000,2026-01-25 09:00:31,https://www.instagram.com/p/DTzyeo-FNL3/,1096,1785,8,0,2,10
Instagram,18039190217725772,en,English,22-Jan-2026,Sports,Controversy,2026-01-22,2026-01-22T07:02:32+0000,2026-01-25 09:00:31,https://www.instagram.com/p/DTzcnITAFbH/,3319,5898,24,0,1,26
Instagram,17930396688035500,ml,Malayalam,01-22-2026,Crime,Shocking,2026-01-22,2026-01-22T08:25:34+0000,2026-01-25 09:00:31,https://www.instagram.com/p/DTzmHMGDADH/,8,15,0,0,0,0
Instagram,18102739633840891,en,English,22-Jan-2026,Current-Affairs,Shock -VE,2026-01-22,2026-01-22T16:32:13+0000,2026-01-25 09:00:31,https://www.instagram.com/p/DT0dzkdjHVI/,2648,4476,30,0,86,120
Instagram,18109910380647926,en,English,22-Jan-2026,Sports,Controversy,2026-01-22,2026-01-22T14:36:01+0000,2026-01-25 09:00:31,https://www.instagram.com/p/DT0QgW4jO0e/,2549,4329,24,1,5,34
Instagram,18322738027223355,en,English,22-Jan-2026,Off-beat,Pride,2026-01-22,2026-01-22T13:42:29+0000,2026-01-25 09:00:31,https://www.instagram.com/p/DT0KYe4EbOC/,3299,4651,58,0,21,80
Instagram,18116867488600475,en,English,22-Jan-2026,Current-Affairs,Breaking News,2026-01-22,2026-01-22T11:15:17+0000,2026-01-25 09:00:31,https://www.instagram.com/p/DTz5iUujauS/,2418,3400,35,0,2,40
Instagram,18086544575147167,ml,Malayalam,01-22-2026,current,Curious,2026-01-22,2026-01-22T15:51:14+0000,2026-01-25 09:00:31,https://www.instagram.com/p/DT0ZH9OD3KG/,7,13,3,0,0,3
Instagram,17995394072890325,ml,Malayalam,01-22-2026,Politics,Curious,2026-01-22,2026-01-22T12:55:34+0000,2026-01-25 09:00:31,https://www.instagram.com/p/DT0FAgkjexf/,14,28,3,0,0,3
Instagram,18190755415357005,en,English,23-Jan-2026,Off-beat,Curiosity,2026-01-23,2026-01-23T03:05:24+0000,2026-01-26 09:00:59,https://www.instagram.com/p/DT1mRHLjcGW/,1779,2933,23,0,2,25
Instagram,18110078476630228,en,English,23-Jan-2026,Current-Affairs,Curiosity,2026-01-23,2026-01-23T04:49:39+0000,2026-01-26 09:00:59,https://www.instagram.com/p/DT1yMtvjWlK/,1418,2404,17,0,4,25
Instagram,18052820372427519,en,English,23-Jan-2026,Politics,Anger,2026-01-23,2026-01-23T15:29:15+0000,2026-01-26 09:00:59,https://www.instagram.com/p/DT27ZSujigg/,3071,4032,31,0,2,33
Instagram,18545077813007859,en,English,23-Jan-2026,Politics,Shock -VE,2026-01-23,2026-01-23T13:44:29+0000,2026-01-26 09:00:59,https://www.instagram.com/p/DT2vZ5eGH4b/,3455,6132,16,0,5,21
Instagram,18095184782304573,en,English,23-Jan-2026,Lifestyle,Fear/Concern,2026-01-23,2026-01-23T09:56:50+0000,2026-01-26 09:00:59,https://www.instagram.com/p/DT2VWqcjLVM/,1185,2063,16,1,0,19
Instagram,18306933355270368,en,English,23-Jan-2026,Crime,Anger,2026-01-23,2026-01-23T08:24:25+0000,2026-01-26 09:00:59,https://www.instagram.com/p/DT2Kxa1EgYn/,1297,2226,12,0,0,12
Instagram,17952292400935240,ml,Malayalam,01-24-2026,,,2026-01-23,2026-01-23T18:00:17+0000,2026-01-26 09:00:59,https://www.instagram.com/p/DT3MrLdGMLG/,12,49,2,0,0,2
Instagram,18405498529121497,ml,Malayalam,01-24-2026,,,2026-01-23,2026-01-23T12:04:29+0000,2026-01-26 09:00:59,https://www.instagram.com/p/DT2j9T8D-Ie/,10,24,2,0,0,2
Instagram,18090358810977184,ml,Malayalam,01-23-2026,current,Curious,2026-01-23,2026-01-23T09:25:46+0000,2026-01-26 09:00:59,https://www.instagram.com/p/DT2RzJdjIAi/,9,21,3,0,0,3
Instagram,18027352415790268,ml,Malayalam,01-23-2026,Crime,Sad,2026-01-23,2026-01-23T06:22:35+0000,2026-01-26 09:00:59,https://www.instagram.com/p/DT181U_jGjF/,10,22,0,0,0,0
Instagram,18002926751702445,en,English,24-Jan-2026,Job,Happiness,2026-01-24,2026-01-24T03:26:10+0000,2026-01-27 09:00:32,https://www.instagram.com/p/DT4NbnsCLzi/,1049,1800,11,0,9,22
Instagram,18107876788664266,en,English,24-Jan-2026,Current-Affairs,Shock -VE,2026-01-24,2026-01-24T17:31:34+0000,2026-01-27 09:00:32,https://www.instagram.com/p/DT5uL5TmO_F/,4090,7768,45,5,23,80
Instagram,17874628716482066,en,English,24-Jan-2026,Current-Affairs,Shock -VE,2026-01-24,2026-01-24T16:54:42+0000,2026-01-27 09:00:32,https://www.instagram.com/p/DT5p9cACBMq/,5830,10908,83,2,3,94
Instagram,18037931429755783,en,English,24-Jan-2026,Sports,Anger,2026-01-24,2026-01-24T15:02:30+0000,2026-01-27 09:00:32,https://www.instagram.com/p/DT5dIMbDJ2Q/,2222,3753,31,0,0,31
Instagram,18069405056432951,en,English,24-Jan-2026,Crime,Shock -VE,2026-01-24,2026-01-24T10:34:12+0000,2026-01-27 09:00:32,https://www.instagram.com/p/DT4-bMvgNzS/,3360,6174,21,1,6,32
Instagram,17995268723905680,en,English,24-Jan-2026,International Politics,Fear/Concern,2026-01-24,2026-01-24T09:31:04+0000,2026-01-27 09:00:32,https://www.instagram.com/p/DT43MbmETxi/,1491,2513,21,0,1,23
Instagram,18064947185258789,en,English,24-Jan-2026,Sports,Controversy,2026-01-24,2026-01-24T07:51:31+0000,2026-01-27 09:00:32,https://www.instagram.com/p/DT4r0HMCc0W/,4645,30659,42,0,11,61
Instagram,18088602077035150,ml,Malayalam,01-24-2026,Politics,Curious,2026-01-24,2026-01-24T07:31:20+0000,2026-01-27 09:00:32,https://www.instagram.com/p/DT4pftGjeok/,10,23,1,0,0,1
Instagram,17995128185904141,en,English,25-Jan-2026,Business,Fear/Concern,2026-01-25,2026-01-25T03:06:01+0000,2026-01-28 09:00:20,https://www.instagram.com/p/DT6v7ZWjZDc/,810,1320,10,0,0,11
Instagram,17875872042475802,en,English,25-Jan-2026,Crime,Anger,2026-01-25,2026-01-25T16:19:02+0000,2026-01-28 09:00:20,https://www.instagram.com/p/DT8Kru2gb4R/,1775,2457,15,2,9,29
Instagram,18061176482652612,en,English,25-Jan-2026,International Politics,Anger,2026-01-25,2026-01-25T14:38:15+0000,2026-01-28 09:00:20,https://www.instagram.com/p/DT7_JXkFxda/,1818,2932,23,1,2,28
Instagram,18083514863219012,en,English,25-Jan-2026,Current-Affairs,Anger,2026-01-25,2026-01-25T11:26:28+0000,2026-01-28 09:00:20,https://www.instagram.com/p/DT7pM0EEdcC/,1742,2491,12,0,1,13
Instagram,18080120534253799,en,English,25-Jan-2026,International Politics,Anger,2026-01-25,2026-01-25T07:54:50+0000,2026-01-28 09:00:20,https://www.instagram.com/p/DT7Q-rileHY/,1558,2507,15,0,2,18
Instagram,18103981906759685,en,English,25-Jan-2026,Entertainment,Shock -VE,2026-01-25,2026-01-25T06:17:40+0000,2026-01-28 09:00:20,https://www.instagram.com/p/DT7F3GcjxuX/,15053,5908,48,0,28,80
Instagram,18072638564118334,en,English,25-Jan-2026,Off-beat,Curiosity,2026-01-25,2026-01-25T04:37:39+0000,2026-01-28 09:00:20,https://www.instagram.com/p/DT66apMDEca/,1905,2816,22,0,2,27
Instagram,18100755991847762,ml,Malayalam,01-25-2026,Current affairs,Happy,2026-01-25,2026-01-25T16:45:15+0000,2026-01-28 09:00:20,https://www.instagram.com/p/DT8NrsRDd-I/,13,22,3,0,0,3
Instagram,18053995100405593,ml,Malayalam,01-25-2026,Politics,Curious,2026-01-25,2026-01-25T12:44:01+0000,2026-01-28 09:00:20,https://www.instagram.com/p/DT7yEmgiRm7/,10,14,2,0,0,2
Instagram,18084340037177654,ml,Malayalam,01-25-2026,Crime,Shocking,2026-01-25,2026-01-25T10:36:48+0000,2026-01-28 09:00:20,https://www.instagram.com/p/DT7jhDiDIA1/,10,13,3,0,0,3
Instagram,17956200582063786,en,English,26-Jan-2026,Int others,Shock -VE,2026-01-26,2026-01-26T02:32:40+0000,2026-01-29 09:00:24,https://www.instagram.com/p/DT9Q50dATJm/,1562,2548,20,0,2,24
Instagram,17941884099110880,en,English,26-Jan-2026,Current-Affairs,Breaking News,2026-01-26,2026-01-26T15:37:53+0000,2026-01-29 09:00:24,https://www.instagram.com/p/DT-qxNBDh5A/,2325,3457,24,0,2,28
Instagram,18307211086258245,en,English,26-Jan-2026,Entertainment,Controversy,2026-01-26,2026-01-26T10:36:00+0000,2026-01-29 09:00:24,https://www.instagram.com/p/DT-IN3NDhs3/,9457,9447,65,0,11,78
Instagram,17934972114141058,en,English,26-Jan-2026,Entertainment,Shock -VE,2026-01-26,2026-01-26T08:30:59+0000,2026-01-29 09:00:24,https://www.instagram.com/p/DT956cNDVQu/,5162,9257,57,1,84,145
Instagram,18037835294735386,en,English,26-Jan-2026,Patriotic,Patriotism,2026-01-26,2026-01-26T06:56:35+0000,2026-01-29 09:00:24,https://www.instagram.com/reel/DT9u8AQgU61/,0,0,0,0,0,0
Instagram,17875421604481709,en,English,26-Jan-2026,Business,Fear/Concern,2026-01-26,2026-01-26T06:01:36+0000,2026-01-29 09:00:24,https://www.instagram.com/p/DT9oz0HCixK/,715,1159,8,0,2,11
Instagram,18138164236493066,en,English,26-Jan-2026,Crime,Anger,2026-01-26,2026-01-26T04:18:41+0000,2026-01-29 09:00:24,https://www.instagram.com/p/DT9dCXOlFRj/,3197,5735,39,0,7,51
Instagram,17952928109935971,ml,Malayalam,01-26-2026,Food,Curious,2026-01-26,2026-01-26T16:11:08+0000,2026-01-29 09:00:24,https://www.instagram.com/p/DT-ukiDjI83/,13,22,3,1,0,4
Instagram,18114210199721875,ml,Malayalam,01-26-2026,,,2026-01-26,2026-01-26T08:41:29+0000,2026-01-29 09:00:24,https://www.instagram.com/p/DT97HPKgKt8/,9,21,4,0,0,4
Instagram,17857208076548285,ml,Malayalam,01-26-2026,Politics,,2026-01-26,2026-01-26T06:55:21+0000,2026-01-29 09:00:24,https://www.instagram.com/p/DT9u9g3GJPY/,8,19,2,0,0,2
Instagram,18113292667624380,en,English,27-Jan-2026,Current-Affairs,Breaking News,2026-01-27,2026-01-27T02:48:11+0000,2026-01-30 09:00:59,https://www.instagram.com/p/DT_3ebHj2Qf/,1198,1991,20,1,1,23
Instagram,18130774102514544,en,English,27-Jan-2026,Entertainment,Shock -VE,2026-01-27,2026-01-27T16:24:42+0000,2026-01-30 09:00:59,https://www.instagram.com/p/DUBU6u9GP9W/,2559,3523,45,0,17,67
Instagram,17952213423074701,en,English,27-Jan-2026,Politics,Anger,2026-01-27,2026-01-27T15:10:50+0000,2026-01-30 09:00:59,https://www.instagram.com/p/DUBMdpTE3pj/,1258,2103,15,0,0,16
Instagram,18073245089567184,en,English,27-Jan-2026,Sports,Curiosity,2026-01-27,2026-01-27T12:37:10+0000,2026-01-30 09:00:59,https://www.instagram.com/p/DUA63uMCFxd/,1915,3316,29,0,0,31
Instagram,18106780453705720,en,English,27-Jan-2026,Business,Shock -VE,2026-01-27,2026-01-27T10:38:02+0000,2026-01-30 09:00:59,https://www.instagram.com/p/DUAtP4UFPE3/,974,1625,14,0,5,20
Instagram,18162746794365492,en,English,27-Jan-2026,Entertainment,Controversy,2026-01-27,2026-01-27T08:33:52+0000,2026-01-30 09:00:59,https://www.instagram.com/p/DUAfCSAga3B/,3612,5493,26,0,0,28
Instagram,17984150519931220,en,English,27-Jan-2026,Lifestyle,Curiosity,2026-01-27,2026-01-27T07:15:31+0000,2026-01-30 09:00:59,https://www.instagram.com/p/DUAWEcaj4CB/,1485,2503,17,0,0,19
Instagram,18090483104091850,en,English,27-Jan-2026,Automotive,Breaking News,2026-01-27,2026-01-27T05:43:29+0000,2026-01-30 09:00:59,https://www.instagram.com/p/DUALiZUDWRD/,6679,8764,93,0,103,206
Instagram,17845284006677505,ml,Malayalam,01-27-2026,Politics,Shocking,2026-01-27,2026-01-27T13:29:15+0000,2026-01-30 09:00:59,https://www.instagram.com/p/DUBA18PAX4b/,10,22,1,0,0,1
Instagram,17958534912045997,ml,Malayalam,01-27-2026,Crime,,2026-01-27,2026-01-27T10:10:39+0000,2026-01-30 09:00:59,https://www.instagram.com/p/DUAqHUimAQZ/,11,26,4,0,0,4
Instagram,18062085851312504,ml,Malayalam,01-27-2026,,,2026-01-27,2026-01-27T08:35:21+0000,2026-01-30 09:00:59,https://www.instagram.com/p/DUAfNPtERwI/,20,24,1,0,0,1
Instagram,18078429143198059,ml,Malayalam,01-27-2026,,,2026-01-27,2026-01-27T07:32:29+0000,2026-01-30 09:00:59,https://www.instagram.com/p/DUAYAwqjvVb/,9,18,3,0,0,3
Instagram,17881048005451572,en,English,28-Jan-2026,Off-beat,Heartwarming,2026-01-28,2026-01-28T02:45:49+0000,2026-01-31 09:00:55,https://www.instagram.com/p/DUCb_wJE_bm/,3136,4584,90,3,24,124
Instagram,17854178010573841,en,English,28-Jan-2026,Crime,Shock -VE,2026-01-28,2026-01-28T16:11:08+0000,2026-01-31 09:00:55,https://www.instagram.com/p/DUD4KTnE0Re/,6140,10463,36,0,21,64
Instagram,18010682657670609,en,English,28-Jan-2026,Off-beat,Surprise +VE,2026-01-28,2026-01-28T14:48:27+0000,2026-01-31 09:00:55,https://www.instagram.com/p/DUDutScGHBZ/,13442,21890,129,4,187,337
Instagram,17843296212678731,en,English,28-Jan-2026,Business,Breaking News,2026-01-28,2026-01-28T12:52:05+0000,2026-01-31 09:00:55,https://www.instagram.com/p/DUDhZAuGObJ/,1688,2909,9,0,5,21
Instagram,17862282453577008,en,English,28-Jan-2026,Current-Affairs,Anger,2026-01-28,2026-01-28T08:14:25+0000,2026-01-31 09:00:55,https://www.instagram.com/p/DUDBmx2DjGo/,1341,2263,13,0,0,14
Instagram,17865030054561084,en,English,28-Jan-2026,Politics,Shock -VE,2026-01-28,2026-01-28T06:39:34+0000,2026-01-31 09:00:55,https://www.instagram.com/p/DUC2v04gRn3/,2753,4271,22,0,10,35
Instagram,18103191355865146,en,English,28-Jan-2026,Politics,Breaking News,2026-01-28,2026-01-28T05:03:49+0000,2026-01-31 09:00:55,https://www.instagram.com/p/DUCryvrExCM/,4560,5540,44,0,9,56
Instagram,17879094345461682,ml,Malayalam,01-28-2026,,,2026-01-28,2026-01-28T17:08:18+0000,2026-01-31 09:00:55,https://www.instagram.com/p/DUD-s8Vj6OG/,9,16,3,0,0,3
Instagram,18064010723277501,ml,Malayalam,01-28-2026,,,2026-01-28,2026-01-28T14:32:38+0000,2026-01-31 09:00:55,https://www.instagram.com/p/DUDs38FAphb/,9,24,3,0,0,3
Instagram,18315773752268909,ml,Malayalam,01-28-2026,Breaking,Sad,2026-01-28,2026-01-28T05:15:12+0000,2026-01-31 09:00:55,https://www.instagram.com/p/DUCtGHwj_n_/,11,18,3,0,0,3
Instagram,17894055123403309,ml,Malayalam,01-28-2026,Current,Curious,2026-01-28,2026-01-28T03:55:55+0000,2026-01-31 09:00:55,https://www.instagram.com/p/DUCkBk2gW6T/,13,22,3,0,0,3
Instagram,17847770865639018,en,English,28-Jan-2026,Patriotic,Patriotism,2026-01-29,2026-01-29T01:06:48+0000,2026-02-01 09:00:44,https://www.instagram.com/p/DUE1djGk4UI/,2401,3810,37,1,4,42
Instagram,18096029416941210,en,English,29-Jan-2026,Entertainment,Surprise +VE,2026-01-29,2026-01-29T17:45:04+0000,2026-02-01 09:00:44,https://www.instagram.com/p/DUGntKBACzT/,1430,2383,10,0,2,12
Instagram,18095420203936361,en,English,29-Jan-2026,Current-Affairs,Curiosity,2026-01-29,2026-01-29T15:35:27+0000,2026-02-01 09:00:44,https://www.instagram.com/p/DUGY35AFStH/,1225,2034,4,0,1,6
Instagram,18440017078128144,en,English,29-Jan-2026,Lifestyle,Fear/Concern,2026-01-29,2026-01-29T13:19:53+0000,2026-02-01 09:00:44,https://www.instagram.com/p/DUGJXA0lOjh/,775,1357,4,0,0,5
Instagram,18114059230624675,en,English,29-Jan-2026,Off-beat,Funny,2026-01-29,2026-01-29T12:09:20+0000,2026-02-01 09:00:44,https://www.instagram.com/p/DUGBSUmjd3p/,1193,1864,6,0,27,33
Instagram,18105189508692932,en,English,29-Jan-2026,International Politics,Shock -VE,2026-01-29,2026-01-29T09:48:54+0000,2026-02-01 09:00:44,https://www.instagram.com/p/DUFxNsTlelf/,2601,4380,23,0,0,25
Instagram,17846993547645750,en,English,29-Jan-2026,Politics,Breaking News,2026-01-29,2026-01-29T08:13:32+0000,2026-02-01 09:00:44,https://www.instagram.com/p/DUFmTKij2z3/,2831,4843,33,0,4,39
Instagram,18085318817177779,en,English,29-Jan-2026,Current-Affairs,Surprise +VE,2026-01-29,2026-01-29T06:39:52+0000,2026-02-01 09:00:44,https://www.instagram.com/p/DUFblGOlf0P/,939,1529,6,0,3,11
Instagram,18068999348543806,ml,Malayalam,01-29-2026,,Curious,2026-01-29,2026-01-29T17:34:29+0000,2026-02-01 09:00:44,https://www.instagram.com/p/DUGmfwJDacr/,14,32,3,0,0,3
Instagram,18011703545821038,ml,Malayalam,01-29-2026,,Surprise,2026-01-29,2026-01-29T07:47:13+0000,2026-02-01 09:00:44,https://www.instagram.com/p/DUFjSaaD-O5/,8,15,3,0,0,3
Instagram,17860696269522604,ml,Malayalam,01-29-2026,Health,Happy,2026-01-29,2026-01-29T07:02:11+0000,2026-02-01 09:00:44,https://www.instagram.com/p/DUFeIsVAZKG/,7,15,3,0,0,3
Instagram,18071892983132099,en,English,30-Jan-2026,Lifestyle,Curiosity,2026-01-30,2026-01-30T16:06:04+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUJBK1GE936/,1173,1957,17,2,0,21
Instagram,17960401362022950,en,English,30-Jan-2026,Sports,Curiosity,2026-01-30,2026-01-30T15:18:58+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUI7yBpjrgS/,1830,3400,30,0,0,31
Instagram,17864363448564298,en,English,30-Jan-2026,Crime,Breaking News,2026-01-30,2026-01-30T14:07:38+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUIznmnj-co/,37277,37527,215,3,1093,1339
Instagram,17898467835383563,en,English,31-Jan-2026,Entertainment,Happiness,2026-01-30,2026-01-30T13:05:10+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUIseuIgQ5k/,617,1602,12,0,0,12
Instagram,17957665155055977,en,English,30-Jan-2026,Entertainment,Controversy,2026-01-30,2026-01-30T10:09:49+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUIYZvoD1Fi/,2884,4382,38,0,11,55
Instagram,18070934951574260,en,English,30-Jan-2026,Business,Controversy,2026-01-30,2026-01-30T09:20:23+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUISvxvDle1/,658,1055,8,0,0,9
Instagram,18061725890653806,en,English,30-Jan-2026,Crime,Anger,2026-01-30,2026-01-30T08:32:43+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUINSknjxpV/,4084,6925,48,0,11,63
Instagram,17923425270217619,en,English,30-Jan-2026,Current-Affairs,Surprise +VE,2026-01-30,2026-01-30T07:49:14+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUIIUP4DcDJ/,1830,3041,16,0,1,17
Instagram,17894830569394723,en,English,30-Jan-2026,Entertainment,Shock -VE,2026-01-30,2026-01-30T07:09:55+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUID0rsgQTQ/,826,2076,21,0,3,25
Instagram,18088865117074423,en,English,30-Jan-2026,Lifestyle,Surprise +VE,2026-01-30,2026-01-30T03:53:34+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUHtVrrk6KC/,716,1264,7,1,1,9
Instagram,17959960896046796,ml,Malayalam,01-30-2026,entertainment,,2026-01-30,2026-01-30T17:38:59+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUJLzbeE9AS/,11,17,2,0,0,2
Instagram,17875733382398057,ml,Malayalam,01-30-2026,entertainment,Curious,2026-01-30,2026-01-30T09:54:34+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUIWp-cj6IW/,11,20,2,0,0,2
Instagram,17992086599869937,ml,Malayalam,01-30-2026,Business,Curious,2026-01-30,2026-01-30T06:30:49+0000,2026-02-02 09:00:52,https://www.instagram.com/p/DUH_VusF7RZ/,10,24,2,0,0,2
Instagram,18071240297435307,en,English,31-Jan-2026,International Politics,Controversy,2026-01-31,2026-01-31T17:33:41+0000,2026-02-03 09:00:08,https://www.instagram.com/p/DULv_qYjVMS/,2319,3396,13,2,22,39
Instagram,18552696844009795,en,English,31-Jan-2026,Politics,Shock -VE,2026-01-31,2026-01-31T13:32:31+0000,2026-02-03 09:00:08,https://www.instagram.com/p/DULUZU8AQas/,8055,6215,64,3,80,158
Instagram,17875819584495939,en,English,31-Jan-2026,Politics,Breaking News,2026-01-31,2026-01-31T12:37:04+0000,2026-02-03 09:00:08,https://www.instagram.com/p/DULODOHDmux/,2316,3814,30,1,2,33
Instagram,18064342052558046,en,English,31-Jan-2026,Crime,Shock -VE,2026-01-31,2026-01-31T10:36:09+0000,2026-02-03 09:00:08,https://www.instagram.com/p/DULANlGDdT4/,3230,5507,24,0,0,27
Instagram,17987621432943435,en,English,31-Jan-2026,Lifestyle,Surprise +VE,2026-01-31,2026-01-31T09:50:34+0000,2026-02-03 09:00:08,https://www.instagram.com/p/DUK6_ozjvc2/,1639,2728,25,1,5,34
Instagram,18446997574101100,en,English,31-Jan-2026,International Politics,Controversy,2026-01-31,2026-01-31T08:54:44+0000,2026-02-03 09:00:08,https://www.instagram.com/p/DUK0mtxDoQr/,5898,10966,64,1,82,164
Instagram,18085212104323242,en,English,31-Jan-2026,Current-Affairs,Shock -VE,2026-01-31,2026-01-31T04:19:02+0000,2026-02-03 09:00:08,https://www.instagram.com/p/DUKVDSIE_JM/,1178,1881,22,0,0,22
Instagram,18084281518944907,ml,Malayalam,01-31-2026,current,excitement,2026-01-31,2026-01-31T16:06:31+0000,2026-02-03 09:00:08,https://www.instagram.com/p/DULmA8dj7kg/,7,18,1,0,0,1
Instagram,17868472002457416,ml,Malayalam,01-31-2026,business,Curious,2026-01-31,2026-01-31T14:10:50+0000,2026-02-03 09:00:08,https://www.instagram.com/p/DULYyBaDaNu/,11,15,2,0,0,2
Instagram,17978516870806728,ml,Malayalam,01-31-2026,Crime,,2026-01-31,2026-01-31T05:47:53+0000,2026-02-03 09:00:08,https://www.instagram.com/p/DUKfOLAja_e/,9,14,2,0,0,2
Instagram,17875584828492630,en,English,1-Feb-2026,International Politics,Breaking News,2026-02-01,2026-02-01T03:00:23+0000,2026-02-04 09:00:07,https://www.instagram.com/p/DUMw2NxExJ1/,1787,3013,17,0,0,18
Instagram,17985547235942595,en,English,1-Feb-2026,Sports,Surprise +VE,2026-02-01,2026-02-01T16:49:11+0000,2026-02-04 09:00:07,https://www.instagram.com/p/DUOPsfgk-w_/,2011,3271,17,0,4,21
Instagram,18117944914607485,en,English,1-Feb-2026,Business,Wow! Amazing!,2026-02-01,2026-02-01T14:41:13+0000,2026-02-04 09:00:07,https://www.instagram.com/p/DUOBCtoCAmA/,1011,1673,6,0,1,8
Instagram,18558673096015664,en,English,1-Feb-2026,Current-Affairs,Curiosity,2026-02-01,2026-02-01T13:56:38+0000,2026-02-04 09:00:07,https://www.instagram.com/p/DUN78PeCJzp/,895,1599,9,0,6,15
Instagram,18054813347677532,en,English,1-Feb-2026,Entertainment,Shock -VE,2026-02-01,2026-02-01T10:04:13+0000,2026-02-04 09:00:07,https://www.instagram.com/p/DUNhWceE5dS/,1711,2757,13,0,1,14
